input	subject	subject_type	data/object	relation	object	object_type
本书对构建过程中主要用的关键技术进行简单的梳理：1.实体-关系抽取从海量异构非结构化数据中辨别金融实体，主要采用实体-关系抽取技术，即从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等。	实体-关系抽取	知识抽取	object	包含	雇佣关系	知识表示
本书对构建过程中主要用的关键技术进行简单的梳理：1.实体-关系抽取从海量异构非结构化数据中辨别金融实体，主要采用实体-关系抽取技术，即从文本中抽取出特定的实体信息，如时间、人物、地点、公司、产品等；以及实体间的各种关系，如地理位置关系、雇佣关系、股权关系等。	实体-关系抽取	知识抽取	object	包含	股权关系	知识表示
图9-25金融知识图谱示例常用的实体关系抽取方法有基于专家知识库的方法和基于机器学习的方法等。	实体关系抽取	知识抽取	data	方法	基于专家知识库的方法	方法
图9-25金融知识图谱示例常用的实体关系抽取方法有基于专家知识库的方法和基于机器学习的方法等。	实体关系抽取	知识抽取	data	方法	基于机器学习的方法	方法
图9-25金融知识图谱示例常用的实体关系抽取方法有基于专家知识库的方法和基于机器学习的方法等。	实体关系抽取	知识抽取	object	包含	专家知识库	知识存储
图9-25金融知识图谱示例常用的实体关系抽取方法有基于专家知识库的方法和基于机器学习的方法等。	实体关系抽取	知识抽取	object	包含	机器学习	知识抽取
基于专家知识库的方法需要专家构筑大规模的领域知识库，需要大量的专家劳动。	专家知识库	知识存储	data	缺点	需要专家构筑大规模的领域知识库，需要大量的专家劳动	描述
基于专家知识库的方法需要专家构筑大规模的领域知识库，需要大量的专家劳动。	领域知识库	知识存储	data	缺点	需要专家构筑大规模的领域知识库，需要大量的专家劳动	描述
通常来说，构造领域知识图谱会从大量特定类型的文本（尤其是高质量、模板化的专业资料）中提取实体关系。	领域知识图谱	知识图谱	data	内容	从大量特定类型的文本（尤其是高质量、模板化的专业资料）中提取实体关系	描述
对于非结构化文本，实体识别和关系抽取需要基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程。	实体识别	知识抽取	data	内容	基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程	描述
对于非结构化文本，实体识别和关系抽取需要基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程。	关系抽取	知识抽取	data	方法	基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度）	方法描述
对于非结构化文本，实体识别和关系抽取需要基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程。	关系抽取	知识抽取	data	内容	是一个反复迭代、不断精进的过程	描述
对于非结构化文本，实体识别和关系抽取需要基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程。	NLP算法	知识抽取	data	内容	用词向量的方式寻找近义词，提高实体模糊识别的准确度	描述
对于非结构化文本，实体识别和关系抽取需要基于NLP算法，以及深度学习算法（例如，用词向量的方式寻找近义词，提高实体模糊识别的准确度），是一个反复迭代、不断精进的过程。	深度学习算法	知识抽取	data	内容	用词向量的方式寻找近义词，提高实体模糊识别的准确度	描述
其中，关系抽取可以划分为确定类型的关系抽取和不确定类型的关系抽取。	关系抽取	知识抽取	data	内容	确定类型的关系抽取和不确定类型的关系抽取	知识抽取
确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	关系抽取	知识抽取	data	内容	确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	描述
确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	语法模式	知识抽取	data	内容	可使用语法模式抽取固定模式	描述
确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	固定模式	知识抽取	data	内容	可使用语法模式抽取固定模式	描述
确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	迭代方法	知识抽取	data	内容	使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗	描述
确定类型的关系抽取，例如“is-a”关系，可使用语法模式抽取固定模式，使用迭代方法扩展“is-a”关系，并对生成的“is-a”进行清洗。	is-a关系	知识表示	data	内容	确定类型的关系抽取，例如“is-a”关系	描述
不确定类型的关系抽取常基于NLP将目标实体间的谓词提取出来作为候选关系，再进行下一步的筛选鉴别。	关系抽取	知识抽取	data	内容	基于NLP将目标实体间的谓词提取出来作为候选关系，再进行下一步的筛选鉴别	描述
基于通用知识图谱的推理沿边的传递性并不强，例如精准搜索常常只用到一步到二步的推理，再往下传递时，其可信程度将会大大降低。	推理沿边的传递性	知识推理	data	缺点	沿边的传递性并不强，例如精准搜索常常只用到一步到二步的推理，再往下传递时，其可信程度将会大大降低	描述
而金融知识图谱在与领域知识充分结合的前提下，是可以实现长链推理的。	金融知识图谱	知识图谱	data	作用	实现长链推理	知识推理
而金融知识图谱在与领域知识充分结合的前提下，是可以实现长链推理的。	金融知识图谱	知识图谱	object	前提	领域知识	知识表示
